,cad_ig_oas,us_ig_oas,us_hy_oas,eur_ig_oas,cad_ig_oas_1-5yr,cad_ig_oas_5-10yr,cad_ig_oas_>10yr,cad_ig_oas_fins,cad_ig_oas_industrials,cad_ig_oas_utility,cad_ig_oas_a,cad_ig_oas_bbb,cad_prov_oas,cad_prov_oas_1-5yr,cad_prov_oas_5-10yr,cad_prov_oas_>10yr,cad_prov_cmb,us_ig_oas_aaa,us_ig_oas_aa,us_ig_oas_a,us_ig_oas_bbb,us_ig_oas_1-3yr,us_ig_oas_3-5yr,us_ig_oas_5-7yr,us_ig_oas_7-10yr,us_ig_oas_>10yr,us_ig_oas_industrials,us_ig_oas_uts,us_ig_oas_fins
2015-07-21,131.253496,148.020287,482.446482,57.614145,,,,112.011923,160.662682,173.409108,113.302483,174.929748,,,,,77.458801,14.116992,76.592466,122.788887,194.080375,28.545037,36.983333,37.00275,55.477757,124.119601,156.269968,139.914061,134.484417
2015-07-22,131.684684,148.593467,492.228478,57.958332,,,,112.387937,161.184002,173.640213,113.820261,175.327319,,,,,78.162794,14.290716,76.893083,122.951404,195.578858,28.251383,37.143062,37.245949,56.275198,124.838643,157.300027,140.070851,134.303216
2015-07-23,132.67032,149.153283,496.77443,57.209397,,,,113.682376,161.658055,173.561819,115.043062,175.751706,,,,,77.516344,15.207094,77.01752,123.176654,197.626935,28.529221,37.969997,38.723926,57.658048,125.384531,158.238617,139.855461,134.326853
2015-07-24,132.124754,150.937764,510.959541,57.705023,,,,113.066165,161.120928,173.782124,115.032155,175.119813,,,,,77.927773,16.031072,77.784757,124.297181,200.364987,29.11489,38.827523,40.156707,59.09751,126.505518,160.508291,140.098967,135.580599
2015-07-27,132.810031,152.70264,527.094177,58.083909,,,,113.518432,162.165063,174.575691,115.426227,176.194312,,,,,78.636297,16.274912,78.248874,125.215279,203.824256,29.185076,39.387531,40.964494,60.086861,127.726323,162.913446,141.169804,136.329151
2015-07-28,133.097054,152.66913,521.807374,57.970516,,,,113.947113,162.636147,171.698187,115.82146,176.337671,,,,,78.025732,15.457335,78.065247,125.242217,203.302381,29.160074,38.962062,40.111097,58.60965,127.304687,162.875188,141.561277,136.204145
2015-07-29,133.753669,152.507802,510.453031,58.245714,,,,114.610553,163.353114,171.996588,116.422475,176.755922,,,,,77.992532,15.562258,77.948977,125.359275,202.35788,29.227194,38.931933,40.277817,58.619149,126.957078,162.622208,141.86592,136.108684
2015-07-30,135.035988,151.950034,504.8939,58.268352,,,,115.536467,165.031048,175.261827,117.719781,178.454867,,,,,77.759412,15.523821,78.677669,124.837917,201.516394,29.216512,38.719995,40.124994,58.459678,126.516985,161.826096,141.521467,135.926051
2015-07-31,136.341233,153.004478,510.727792,57.0352,108.429423,158.9694,208.163251,117.308693,165.628978,175.029781,119.03074,178.907212,74.893719,44.832873,68.469578,88.937201,77.735245,15.081791,79.213971,125.574046,203.293188,29.669104,39.24979,39.710486,57.388255,126.991042,163.091161,142.918014,136.513156
2015-08-03,136.062523,154.266098,519.939022,58.268819,,,,116.973393,165.219329,174.637869,119.555078,178.406419,,,,,77.446966,15.185402,81.011439,125.691757,204.873271,29.297396,39.408116,40.373107,58.507449,131.336932,164.595,143.323352,137.538785
2015-08-04,136.474138,154.413975,517.974704,58.129567,,,,117.441432,165.599535,174.27637,119.677096,179.107686,,,,,77.742278,15.955357,80.767227,125.786788,204.495862,29.404571,39.329451,41.59372,59.877406,131.141804,164.781161,143.199248,137.683713
2015-08-05,136.657794,154.481843,505.100765,57.974968,,,,117.572203,165.906076,174.573671,119.652719,179.445155,,,,,77.758887,15.606706,80.819884,125.549454,204.474592,29.340291,38.920307,41.299219,59.392373,131.266696,165.393295,142.812373,136.882214
2015-08-06,136.643856,155.7671,515.758805,57.819047,,,,117.504332,165.930954,174.886249,119.672098,179.572807,,,,,77.250393,15.394432,81.034566,126.199836,207.503929,29.455081,39.204817,41.256834,59.357721,132.537175,167.448042,142.972066,137.020323
2015-08-07,137.361644,157.223049,528.098901,58.813019,,,,117.973199,167.073552,175.469682,120.238761,180.417773,,,,,78.162633,16.316357,81.379053,127.318573,210.287198,29.86168,40.229966,42.795705,60.801232,133.561211,169.020274,142.951842,138.577739
2015-08-10,136.918632,157.185095,527.677997,57.907428,,,,117.698388,166.472789,174.28028,120.048251,179.942599,,,,,77.949596,15.784789,81.415735,127.172123,209.618572,29.556975,40.007007,42.072908,60.053358,133.502672,169.071811,143.693512,138.222452
2015-08-11,138.39726,158.330071,552.493525,58.210627,,,,118.639077,168.816816,176.249382,121.205349,182.106444,,,,,79.257341,16.062484,82.026638,127.99421,211.856696,29.503498,40.541502,42.886281,60.673978,134.416009,170.507386,144.090466,138.985967
2015-08-12,138.444393,160.948044,578.744179,59.882624,,,,118.560177,168.943539,177.710423,121.584304,182.367981,,,,,80.811964,15.604524,82.942886,129.569907,214.864731,29.655798,40.934097,42.676317,60.557247,135.804555,174.432525,145.659798,139.48627
2015-08-13,139.122316,160.782325,579.86226,59.648644,,,,119.010199,170.002339,178.879828,121.47019,183.828244,,,,,80.359628,16.095398,83.335212,129.502819,214.322474,29.89672,40.814903,43.260299,61.361539,135.726577,174.070364,146.086561,139.551889
2015-08-14,140.377368,160.379203,530.20106,59.411445,,,,119.8519,171.695496,182.82175,122.379123,185.508188,,,,,80.419743,17.243976,83.262142,128.998669,213.938309,30.248707,41.244053,44.676562,62.719616,135.751732,173.788051,144.922861,139.110865
2015-08-17,140.164122,160.209711,531.977628,58.571802,,,,119.690125,171.374417,182.630283,122.091075,185.164605,,,,,80.534475,17.821792,82.566405,128.415854,214.393801,29.829555,41.663822,45.918299,63.845013,134.823341,173.742038,144.559201,138.745963
2015-08-18,140.648325,160.578615,529.312339,59.206425,,,,120.076672,172.016767,183.49031,122.405138,185.744541,,,,,81.071484,16.938695,82.612112,128.48413,214.729396,30.141521,41.242289,44.855486,62.439368,134.759835,174.256049,144.844236,138.89309
2015-08-19,142.96827,161.420426,541.31535,59.920232,,,,121.90367,175.119369,186.388801,124.631795,189.425158,,,,,82.814012,16.398799,82.796045,128.977158,217.314621,30.036299,41.432722,44.28013,61.899016,135.879005,175.362076,145.98333,139.178625
2015-08-20,143.084056,162.518239,548.190534,61.728392,,,,121.838506,175.448396,187.125423,124.751985,189.933899,,,,,84.911926,16.778036,83.155846,129.574476,219.831008,30.386777,41.731219,45.084362,62.680841,136.703407,176.869343,146.465212,139.664943
2015-08-21,143.736997,163.597589,560.086486,62.976952,,,,122.251367,176.371647,189.246797,125.645395,190.721159,,,,,85.953846,16.857308,83.520668,130.308044,221.739831,30.54391,42.535766,45.651459,62.566355,137.418552,178.206928,147.512237,140.290263
2015-08-24,143.814898,167.542113,586.972146,64.655099,,,,121.902771,177.042526,191.025642,125.491131,191.74423,,,,,90.002298,17.134008,85.229259,133.169811,228.324933,31.097346,44.193459,47.084275,63.76398,139.650537,183.146128,149.956729,142.788202
2015-08-25,145.768,167.162788,563.575743,62.177041,,,,124.494589,178.060351,192.19753,127.361734,192.807337,,,,,87.904759,16.218767,84.636554,132.851649,225.656472,30.810162,42.916075,45.69362,62.604535,139.060688,182.673628,148.182448,142.951724
2015-08-26,144.129193,166.989894,565.566917,63.00466,,,,123.056255,176.29071,190.269444,126.064992,190.733535,,,,,85.114047,14.908066,84.316557,132.600231,225.973556,30.800836,42.334327,44.302111,60.240067,139.291514,182.773921,149.166488,142.052882
2015-08-27,145.510467,164.731161,554.254273,61.037822,,,,124.295441,178.19868,189.333512,126.793169,192.601293,,,,,87.076889,15.198672,84.174834,131.208504,222.494519,30.679753,41.912641,44.023305,60.216682,137.876617,179.590171,149.144244,140.903152
2015-08-28,145.102669,164.674927,546.465994,60.496122,,,,123.290562,178.715027,190.181172,126.004509,192.730321,,,,,86.331317,14.859721,84.408734,131.310904,221.82255,31.125158,41.473889,43.404269,59.522361,137.545229,179.334004,149.074612,141.21112
2015-08-31,146.87303,163.285496,546.325845,62.636675,117.932789,171.753325,224.063326,124.93859,180.557926,193.612617,127.533396,194.881393,85.140615,45.935529,80.248128,101.829085,87.590758,14.382221,83.842965,131.059509,219.728397,31.125565,40.811546,42.672844,58.642311,136.352238,176.379588,149.246263,142.297194
2015-09-01,148.462023,163.812318,551.032169,60.143371,,,,126.447035,181.385741,195.00921,128.238903,196.108834,,,,,87.907537,14.422327,84.135213,131.87135,220.516421,31.356164,41.105499,43.107507,58.69573,135.980356,176.869616,149.348292,143.045324
2015-09-02,148.994578,163.179169,547.548547,60.729748,,,,127.066132,181.706314,196.409466,128.580275,197.753839,,,,,87.913785,14.779845,83.936765,131.139366,220.005366,31.477536,41.297687,43.446591,58.879058,135.669368,176.366626,149.586949,141.989533
2015-09-03,149.134565,162.030451,545.096653,60.724559,,,,127.754785,180.965326,195.768133,128.485295,197.230816,,,,,86.776725,14.549394,84.225806,130.294504,219.457552,31.55766,41.311082,43.050062,58.019431,135.20336,174.790246,149.514212,141.355482
2015-09-04,149.82111,162.204496,549.253271,61.279867,,,,128.270663,181.90178,196.526119,129.033835,198.038734,,,,,87.866745,15.729869,84.961588,130.409489,220.318868,31.953575,42.166092,44.39724,59.655735,135.614874,174.944093,150.112507,141.45012
2015-09-08,149.979307,161.199258,539.302949,60.29125,,,,128.92911,181.350309,195.56339,129.502771,197.984394,,,,,88.080137,14.399249,84.177356,129.745981,218.789603,31.393108,41.146952,42.88731,57.764823,134.640472,173.748819,149.409331,140.738726
2015-09-09,148.937115,159.56702,534.661752,59.956078,,,,128.115705,180.059736,193.117091,128.217891,196.461823,,,,,85.943907,14.133587,83.992012,128.710114,216.645932,31.291183,40.843173,42.234924,56.800526,133.580188,171.43113,148.965169,140.057996
2015-09-10,148.418208,160.220611,533.82821,60.70506,,,,127.945655,179.000381,191.66787,127.861344,195.702859,,,,,86.544213,14.216544,84.581514,129.264033,217.70477,31.875026,41.193403,42.21297,57.087765,133.796408,172.309509,149.606172,140.333943
2015-09-11,148.58443,161.239016,537.880103,61.760751,,,,128.334774,178.840932,190.941669,128.330396,195.858888,,,,,86.445168,15.181147,85.310991,129.892471,219.788105,32.154773,42.183399,43.643656,58.634349,134.660054,173.66876,149.715485,140.932267
2015-09-14,148.498899,161.437168,538.527527,62.311419,,,,128.268253,178.669901,191.023697,128.240961,195.807194,,,,,87.542227,15.015071,85.061566,130.031125,220.705594,31.75095,42.024934,43.692872,58.768408,134.790387,173.927857,150.187393,140.985637
2015-09-15,147.792538,160.735574,530.903199,60.958935,,,,127.875331,177.462952,191.008211,128.352551,194.282659,,,,,86.988793,14.168486,83.633996,129.304179,218.887086,31.338629,40.944267,42.417762,57.647796,134.247928,173.489726,149.874409,139.756052
2015-09-16,147.853494,159.421751,536.47425,61.337125,,,,128.023807,177.453325,190.60712,128.147734,194.573502,,,,,86.477889,13.503469,82.98787,128.497923,216.811359,31.080824,40.45962,41.469312,56.20111,133.175446,171.797245,148.841759,139.063526
2015-09-17,146.691195,158.35088,547.496507,61.025919,,,,126.408578,176.972047,189.864266,126.644433,193.929814,,,,,86.16143,13.130625,83.047125,127.574804,216.528012,31.087273,40.781835,40.912682,54.90334,132.556458,170.525916,147.469017,138.404032
2015-09-18,148.018685,159.189132,557.324335,60.985487,,,,127.798024,178.156351,190.720939,128.025972,195.164024,,,,,87.489605,14.368319,83.656211,128.126226,218.143488,31.418423,41.631773,42.370498,56.824585,133.43806,171.567208,147.857327,138.936706
2015-09-21,148.104014,158.974252,552.871349,61.202511,,,,127.690219,178.735444,190.288553,129.019296,194.535023,,,,,87.931795,14.216159,83.287814,127.926073,218.107713,31.212404,41.356501,42.262891,56.948213,133.509983,171.324177,148.281695,138.663226
2015-09-22,149.174185,159.570496,572.552646,63.276708,,,,127.673819,181.789252,190.218099,131.811361,194.730396,,,,,88.466613,14.97687,83.602654,127.790608,221.488313,31.126092,42.230617,43.39952,58.435834,134.573385,172.451385,148.931782,138.257822
2015-09-23,150.173891,160.123344,573.297784,63.36805,,,,128.576645,182.895749,191.784995,132.379515,196.497819,,,,,89.775419,15.26486,83.82421,128.365794,222.755865,31.445444,42.638289,43.821508,59.026648,134.919877,172.911129,147.865085,139.352617
2015-09-24,150.646862,161.832043,588.139816,64.453963,,,,128.954273,183.436221,193.071671,133.26269,196.852479,,,,,92.391842,16.027003,84.656731,129.267897,226.513061,32.12013,43.503713,44.827734,60.580768,136.393268,175.191623,149.473023,140.052555
2015-09-25,150.404631,162.382486,589.715885,64.393493,,,,128.490733,183.642286,193.172654,132.928092,196.693182,,,,,91.89221,16.135955,84.8061,129.680966,227.177271,32.833591,43.674734,44.899728,60.451176,136.783576,175.83628,149.774431,140.507692
2015-09-28,151.197358,164.879092,621.476273,65.439628,,,,128.808134,185.299371,193.117388,133.098132,198.336646,,,,,94.181834,17.110108,85.619211,131.090278,234.036366,32.796511,44.93261,46.907044,63.174444,139.240903,179.376035,151.198927,141.361719
2015-09-29,151.010891,168.65362,633.527724,65.825307,,,,128.220951,185.726017,193.39858,132.55325,197.985707,,,,,95.416296,16.667261,87.050497,133.754692,239.516334,33.11961,46.405976,47.384085,62.942437,140.999461,184.175233,151.439271,144.118708
2015-09-30,151.862495,168.640407,630.1606,65.145144,125.067153,174.604251,223.288032,129.287391,186.310643,193.903874,133.708041,198.762671,93.239675,50.044753,87.282505,111.863487,95.810551,16.262958,87.597907,133.961341,237.540902,33.690003,45.923677,46.760027,61.581626,140.464462,183.85691,151.997699,144.527065
2015-10-01,155.100741,170.085753,634.607826,64.921919,,,,132.528226,188.613182,197.015768,136.545138,201.634221,,,,,98.786272,15.692467,88.824133,134.885427,229.508642,32.242055,43.666414,44.894682,60.113208,139.080822,185.445837,152.381143,145.747322
2015-10-02,155.49506,171.407232,651.032542,64.727392,,,,132.821006,189.285282,196.306589,137.066459,201.984168,,,,,99.151761,16.787459,88.860158,135.775969,231.173335,32.547415,44.949089,46.229341,61.797744,139.83982,187.038163,153.225824,146.683678
2015-10-05,154.318411,169.980784,630.033176,63.100807,,,,131.545062,188.292965,195.624579,136.488131,200.471399,,,,,99.016204,15.726474,88.267957,134.782774,227.226935,32.023732,43.817316,44.636621,59.954183,138.316629,185.197804,152.54897,145.842624
2015-10-06,154.875735,168.392847,620.782567,62.770625,,,,131.740957,188.853221,201.758078,136.633883,201.903548,,,,,97.887638,16.013368,87.4791,133.564156,224.972448,31.718093,43.659631,44.95292,60.040687,136.898449,183.11144,151.670424,144.96419
2015-10-07,155.501902,166.379898,600.554189,62.54259,,,,132.42174,189.433877,202.286177,137.602389,202.382802,,,,,96.962275,15.412365,86.716306,132.107639,222.420324,31.416617,43.054866,43.940073,58.574882,135.557761,180.666328,150.110962,143.619087
2015-10-08,155.156474,165.673599,595.912782,62.330965,,,,132.553364,188.390142,201.415876,137.447634,201.872977,,,,,96.423093,15.52021,86.407547,131.884459,220.873942,31.510209,42.700199,44.011179,58.490914,135.298554,179.88581,149.838647,142.968314
2015-10-09,156.467815,164.278703,583.566456,61.513732,,,,133.81557,189.759875,203.081188,138.657997,203.738487,,,,,96.432575,15.899974,86.300385,131.169722,218.652959,31.745532,42.378826,44.176849,58.630439,134.437836,177.766838,149.533114,142.618346
2015-10-13,157.961638,164.862941,594.719816,61.149307,,,,134.639556,192.391519,203.898777,139.48211,206.737814,,,,,97.26544,16.225104,85.393419,131.749576,220.059827,30.893029,43.093056,44.743706,59.688857,135.090657,178.635526,149.697255,142.770411
2015-10-14,159.535437,165.677144,600.578906,62.142088,,,,136.29047,193.733127,205.789189,141.243541,208.566633,,,,,98.637144,16.593165,85.906602,132.144008,221.797701,30.937594,43.832617,45.427193,60.122575,135.655973,179.624571,150.307322,143.309942
2015-10-15,158.20962,166.045885,598.549225,62.192694,,,,135.201662,191.939654,205.441246,140.471688,206.998409,,,,,96.326449,15.711182,86.159092,132.657396,221.015669,31.324259,42.773857,44.197994,58.661343,135.890096,179.72141,151.463696,144.022695
2015-10-16,158.608773,165.302491,591.496648,61.951906,,,,135.500992,192.431274,206.912767,140.719432,207.872871,,,,,96.036608,15.827548,85.917085,132.005819,220.011196,31.498111,42.454317,43.9533,58.524274,135.757914,178.709622,151.464268,143.586372
2015-10-19,158.355161,164.375452,589.309719,60.974776,,,,135.033788,192.453988,207.264136,140.126598,208.185292,,,,,94.05622,15.228683,84.90203,131.411595,219.108799,30.907853,42.061112,43.316626,57.60719,135.155575,177.576789,151.023471,142.926413
2015-10-20,158.103061,163.441001,579.885422,60.566587,,,,134.815472,192.328314,206.347151,140.032355,207.932324,,,,,91.707107,14.800904,84.643569,130.65473,218.211187,31.058589,41.41635,42.719048,56.699166,134.70991,176.622556,150.180229,142.019213
2015-10-21,158.808989,162.147363,580.365936,60.672591,,,,135.133352,193.556657,207.392623,140.43275,209.320821,,,,,92.534344,15.257202,84.239334,129.419772,217.62259,30.732062,41.355121,43.16148,57.248084,134.349254,175.370189,149.051537,140.590549
2015-10-22,157.322487,160.857652,582.354854,59.862567,,,,133.421223,192.352941,206.692705,138.953214,207.759199,,,,,92.131203,14.628267,83.700462,128.194434,216.246832,30.589411,40.872869,41.963512,55.922593,133.54557,173.926989,148.07036,139.502444
2015-10-23,156.954292,159.172389,570.059064,59.585535,,,,133.637225,191.089723,205.805263,138.62672,206.984755,,,,,92.072858,14.150712,83.300252,126.871112,213.416684,30.822739,40.224109,40.955138,54.468282,132.09984,172.013159,146.039775,138.325987
2015-10-26,156.035229,158.163642,570.773476,59.331305,,,,132.674799,190.280406,203.749135,137.262463,206.204614,,,,,91.806039,14.303415,82.578813,125.731831,212.655964,30.187502,40.201797,41.105625,54.714906,131.415091,171.038116,146.315189,136.929957
2015-10-27,155.820257,158.855326,578.610468,59.580694,,,,132.5879,189.715281,204.349482,137.317289,205.758753,,,,,90.456648,14.381275,82.737562,125.60462,214.919952,30.165786,40.547372,41.344434,54.94635,132.302848,172.311611,146.270907,136.739614
2015-10-28,155.45716,159.232461,569.633371,58.975571,,,,132.558561,188.832033,203.741187,136.491685,205.690864,,,,,90.275537,14.412447,82.915784,125.549485,214.598472,30.00752,39.9903,41.540579,55.2955,132.361792,173.15009,146.107978,136.408759
